dtstart,dtend,dtstamp,uid,created,description,last-modified,location,sequence,status,summary,transp,attendee
20190125,20190126,20190904T012103Z,262ivc1thv9nbkmaqd44f2qsgi@google.com,20180815T191724Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.262ivc1thv9nbkmaqd44f2qsgi&hs=121,20180820T161718Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20190124,20190125,20190904T012103Z,5u5hhm7nb5crp87aie8jukcn3u@google.com,20180815T191719Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5u5hhm7nb5crp87aie8jukcn3u&hs=121,20180820T161717Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20190123,20190124,20190904T012103Z,4s4jg2uvlihe355pv9h79u38nf@google.com,20180815T191715Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4s4jg2uvlihe355pv9h79u38nf&hs=121,20180820T161716Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20190122,20190123,20190904T012103Z,4td3oij4itve471ben9k1n7rlm@google.com,20180820T161715Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4td3oij4itve471ben9k1n7rlm&hs=121,20180820T161715Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20190118,20190119,20190904T012103Z,0029pk19gdgp2rt84ml84loa91@google.com,20180815T191705Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0029pk19gdgp2rt84ml84loa91&hs=121,20180820T161705Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20190117,20190118,20190904T012103Z,064tmnob7708pughgmncnrtos1@google.com,20180815T191701Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.064tmnob7708pughgmncnrtos1&hs=121,20180820T161704Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20190116,20190117,20190904T012103Z,6q5ogiocis6pqagoukg9kg59da@google.com,20180815T191656Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6q5ogiocis6pqagoukg9kg59da&hs=121,20180820T161703Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20190115,20190116,20190904T012103Z,7nds68o68df8dd2ki5dtqap0v8@google.com,20180815T191651Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.7nds68o68df8dd2ki5dtqap0v8&hs=121,20180820T161702Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20190114,20190115,20190904T012103Z,7n45h7h7bqg5dofbeq5rgbnutp@google.com,20180820T161701Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.7n45h7h7bqg5dofbeq5rgbnutp&hs=121,20180820T161701Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20190111,20190112,20190904T012103Z,5pdu9u28cfqbge238ooa7jld0e@google.com,20180815T191641Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5pdu9u28cfqbge238ooa7jld0e&hs=121,20180820T161652Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20190110,20190111,20190904T012103Z,2g638mri4pti3a2f45alt64tct@google.com,20180815T191637Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2g638mri4pti3a2f45alt64tct&hs=121,20180820T161651Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20190109,20190110,20190904T012103Z,0d6giaatqpdi95j0f00hqdpdra@google.com,20180815T191626Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=bWprb3Nrb0BjcHMuZWR1.0d6giaatqpdi95j0f00hqdpdra&hs=121,20180820T161650Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,mailto:cps.edu_80pms5jimdo0jk55n9onk72mn4@group.calendar.google.com
20190108,20190109,20190904T012103Z,4udn5hm7fj6rcsedn6dkbp97aj@google.com,20180815T191623Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4udn5hm7fj6rcsedn6dkbp97aj&hs=121,20180820T161649Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20190107,20190108,20190904T012103Z,4kougs6d46lmngtv8gqdvd93v7@google.com,20180820T161648Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4kougs6d46lmngtv8gqdvd93v7&hs=121,20180820T161648Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181221,20181222,20190904T012103Z,5rldravatal0n3453s0bdm8me9@google.com,20180815T191609Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5rldravatal0n3453s0bdm8me9&hs=121,20180820T161638Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181220,20181221,20190904T012103Z,6ppmahss6pvi5a8662nir6s4ac@google.com,20180815T191604Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6ppmahss6pvi5a8662nir6s4ac&hs=121,20180820T161636Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181219,20181220,20190904T012103Z,0ihmva3p4nms7ta7hier9f7dm1@google.com,20180815T191559Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0ihmva3p4nms7ta7hier9f7dm1&hs=121,20180820T161635Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181218,20181219,20190904T012103Z,1hpnrr5n3eo85iro1g9ohk66e7@google.com,20180815T191555Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.1hpnrr5n3eo85iro1g9ohk66e7&hs=121,20180820T161634Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181217,20181218,20190904T012103Z,66mo574aam5nrd4adlakvjegb2@google.com,20180820T161632Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.66mo574aam5nrd4adlakvjegb2&hs=121,20180820T161632Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181214,20181215,20190904T012103Z,6lpu655e8oql91udteo3vhbrub@google.com,20180815T191544Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6lpu655e8oql91udteo3vhbrub&hs=121,20180820T161624Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181213,20181214,20190904T012103Z,51pt0pakf6nj1b83l1ctfig72e@google.com,20180815T191534Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=bWprb3Nrb0BjcHMuZWR1.51pt0pakf6nj1b83l1ctfig72e&hs=121,20180820T161615Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,mailto:cps.edu_80pms5jimdo0jk55n9onk72mn4@group.calendar.google.com
20181210,20181211,20190904T012103Z,6c6lf1ebvivk2qq11nr7lvrdg1@google.com,20180820T150722Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=bWprb3Nrb0BjcHMuZWR1.6c6lf1ebvivk2qq11nr7lvrdg1&hs=121,20180820T150731Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,mailto:cps.edu_80pms5jimdo0jk55n9onk72mn4@group.calendar.google.com
20181212,20181213,20190904T012103Z,0f9eb99k95si2hvb1opt42m9dr@google.com,20180815T191530Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0f9eb99k95si2hvb1opt42m9dr&hs=121,20180820T150713Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181211,20181212,20190904T012103Z,3phcdn7upjc5oo3p7su278ip7r@google.com,20180815T191525Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3phcdn7upjc5oo3p7su278ip7r&hs=121,20180820T150711Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181203,20181204,20190904T012103Z,7bo0022kl4gg03r3044rjk01nb@google.com,20180820T145952Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.7bo0022kl4gg03r3044rjk01nb&hs=121,20180820T145952Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181207,20181208,20190904T012103Z,3ft0ut31dn9f71um6qv0kjmeui@google.com,20180815T191512Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3ft0ut31dn9f71um6qv0kjmeui&hs=121,20180820T145926Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181206,20181207,20190904T012103Z,13e8trceerguaqqj68gjpgav1n@google.com,20180815T191506Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.13e8trceerguaqqj68gjpgav1n&hs=121,20180820T145923Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181205,20181206,20190904T012103Z,5m6nbp3ad9lpn1jpker8cac18e@google.com,20180815T191458Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5m6nbp3ad9lpn1jpker8cac18e&hs=121,20180820T145922Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181204,20181205,20190904T012103Z,5rjaov9tg92nvhhsrmhomu50l3@google.com,20180815T191453Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5rjaov9tg92nvhhsrmhomu50l3&hs=121,20180820T145921Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181126,20181127,20190904T012103Z,3mnrk5c653rrs3fna5kalfm5g7@google.com,20180820T145850Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3mnrk5c653rrs3fna5kalfm5g7&hs=121,20180820T145850Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181130,20181201,20190904T012103Z,0otih5setv76ufpao5fp3ur7p8@google.com,20180815T191344Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0otih5setv76ufpao5fp3ur7p8&hs=121,20180820T145836Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181129,20181130,20190904T012103Z,72c0nte02dnmv69e7kjntglqk6@google.com,20180815T191339Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.72c0nte02dnmv69e7kjntglqk6&hs=121,20180820T145835Z,,1,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181128,20181129,20190904T012103Z,6d9i4qjoivlin296g722ne1ofv@google.com,20180815T191334Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6d9i4qjoivlin296g722ne1ofv&hs=121,20180820T145834Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181127,20181128,20190904T012103Z,1ttuk4fj5v6p8ea6i0btrqo1uj@google.com,20180815T191330Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.1ttuk4fj5v6p8ea6i0btrqo1uj&hs=121,20180820T145832Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181119,20181120,20190904T012103Z,0u7li1vgvulh1sb9n7d3a88401@google.com,20180820T144500Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0u7li1vgvulh1sb9n7d3a88401&hs=121,20180820T144500Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181120,20181121,20190904T012103Z,6tqalbkopajs7oihds0idf0mut@google.com,20180815T191320Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6tqalbkopajs7oihds0idf0mut&hs=121,20180820T144452Z,,1,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181113,20181114,20190904T012103Z,5k0hqpe6ndbp7sb5o6496f308d@google.com,20180815T191256Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5k0hqpe6ndbp7sb5o6496f308d&hs=121,20180820T144441Z,,1,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181115,20181116,20190904T012103Z,71e46lpsi70s5r7qofcirgkb5v@google.com,20180815T191301Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.71e46lpsi70s5r7qofcirgkb5v&hs=121,20180820T144440Z,,1,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181116,20181117,20190904T012103Z,6utr8i5vi3g3djjkigq2v823vf@google.com,20180815T191308Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6utr8i5vi3g3djjkigq2v823vf&hs=121,20180820T144438Z,,1,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181109,20181110,20190904T012103Z,1q5uds1p1l26paf6nlhscd8obk@google.com,20180815T191250Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.1q5uds1p1l26paf6nlhscd8obk&hs=121,20180815T191250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181108,20181109,20190904T012103Z,4qepkpf948973455a21t0qfceu@google.com,20180815T191244Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4qepkpf948973455a21t0qfceu&hs=121,20180815T191244Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181107,20181108,20190904T012103Z,5inuj8lf9ob4d3666ni9ksuaf7@google.com,20180815T191236Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5inuj8lf9ob4d3666ni9ksuaf7&hs=121,20180815T191236Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181106,20181107,20190904T012103Z,10qc7erfb5uaedr24m6h6brnm2@google.com,20180815T191232Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.10qc7erfb5uaedr24m6h6brnm2&hs=121,20180815T191232Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181105,20181106,20190904T012103Z,0cpuhitc083saagkgd88srk2sv@google.com,20180815T191227Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0cpuhitc083saagkgd88srk2sv&hs=121,20180815T191227Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181101,20181102,20190904T012103Z,4jbmtgfum9cgi8ae06g5potjf8@google.com,20180815T191220Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4jbmtgfum9cgi8ae06g5potjf8&hs=121,20180815T191220Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181031,20181101,20190904T012103Z,2tcugsot74pnll49cj8qnads6s@google.com,20180815T191214Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2tcugsot74pnll49cj8qnads6s&hs=121,20180815T191214Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181030,20181031,20190904T012103Z,0ksrf0nub3jhevpis85okgno1c@google.com,20180815T191204Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=bWprb3Nrb0BjcHMuZWR1.0ksrf0nub3jhevpis85okgno1c&hs=121,20180815T191209Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,mailto:cps.edu_80pms5jimdo0jk55n9onk72mn4@group.calendar.google.com
20181029,20181030,20190904T012103Z,67m4ndk0r4cu6migsqvgafk410@google.com,20180815T191200Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.67m4ndk0r4cu6migsqvgafk410&hs=121,20180815T191200Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181026,20181027,20190904T012103Z,4bplr0e4ernlh0f03mro20l166@google.com,20180815T191154Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4bplr0e4ernlh0f03mro20l166&hs=121,20180815T191154Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181025,20181026,20190904T012103Z,49vqmdjse7q3dupea1rj38iei1@google.com,20180815T191150Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.49vqmdjse7q3dupea1rj38iei1&hs=121,20180815T191150Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181024,20181025,20190904T012103Z,4p9k2ju87irls5maa5govraib8@google.com,20180815T191144Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4p9k2ju87irls5maa5govraib8&hs=121,20180815T191144Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181023,20181024,20190904T012103Z,4upvp2gdne5bqmec2p2i1othv3@google.com,20180815T191139Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4upvp2gdne5bqmec2p2i1othv3&hs=121,20180815T191139Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181022,20181023,20190904T012103Z,3idmskjesl3nss2todef24jef1@google.com,20180815T191135Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3idmskjesl3nss2todef24jef1&hs=121,20180815T191135Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181019,20181020,20190904T012103Z,68a4g1m4isebnst2q6ji5ili1b@google.com,20180815T191120Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=bWprb3Nrb0BjcHMuZWR1.68a4g1m4isebnst2q6ji5ili1b&hs=121,20180815T191126Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,mailto:cps.edu_80pms5jimdo0jk55n9onk72mn4@group.calendar.google.com
20181018,20181019,20190904T012103Z,6ujdudnat9hqblku8nad5i93hv@google.com,20180815T191116Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6ujdudnat9hqblku8nad5i93hv&hs=121,20180815T191116Z,,0,CONFIRMED,unknown day,TRANSPARENT,undefined
